1509525093,31.28687002,121.2046106,202,31.2868913302,121.204626433,0.462523504076,2.80273038287
1509525094,31.28680751,121.20468418,202,31.2868338733,121.204703767,0.499782910164,3.46732107729
1509525095,31.28680751,121.20468418,202,31.2868338733,121.204703767,0.499782910164,3.46732107729
1509525096,31.28674421,121.20477014,202,31.286770209,121.204789456,0.54106772015,3.41940087437
1509525098,31.28674421,121.20477014,202,31.286770209,121.204789456,0.54106772015,3.41940087437
1509525099,31.28669462,121.20485901,202,31.2867100278,121.204870457,0.580093772944,2.02644152738
1509525100,31.28669462,121.20485901,202,31.2867100278,121.204870457,0.580093772944,2.02644152738
1509525101,31.28664074,121.20492463,202,31.2866594509,121.204938532,0.612891654647,2.46087298924
1509525102,31.28664074,121.20492463,202,31.2866594509,121.204938532,0.612891654647,2.46087298924
1509525103,31.28658597,121.20499543,202,31.2866060778,121.205010369,0.647502866776,2.64458718847
1509525104,31.28658597,121.20499543,202,31.2866060778,121.205010369,0.647502866776,2.64458718847
1509525105,31.28652899,121.20506505,202,31.2865524835,121.205082505,0.68225748727,3.08987699249
1509525106,31.28652899,121.20506505,202,31.2865524835,121.205082505,0.68225748727,3.08987699249
1509525107,31.28645953,121.20514206,202,31.2864909127,121.205165376,0.722184662054,4.1274739719
1509525108,31.28645953,121.20514206,202,31.2864909127,121.205165376,0.722184662054,4.1274739719
1509525109,31.28638288,121.20522874,202,31.2864221554,121.20525792,0.766772079498,5.16553790735
1509525110,31.28638288,121.20522874,202,31.2864221554,121.20525792,0.766772079498,5.16553790735
1509525112,31.28631994,121.20531242,202,31.2863597106,121.205341968,0.807266064094,5.23066193552
1509525113,31.28631994,121.20531242,202,31.2863597106,121.205341968,0.807266064094,5.23066193552
1509525114,31.28623173,121.20541048,202,31.286281394,121.205447379,0.8580524825,6.53185565023
1509525115,31.28623173,121.20541048,202,31.286281394,121.205447379,0.8580524825,6.53185565023
1509525116,31.28617593,121.20548665,202,31.2862250838,121.20552317,0.894568297976,6.46475442228
1509525117,31.28617593,121.20548665,202,31.2862250838,121.20552317,0.894568297976,6.46475442228
1509525118,31.28614201,121.20558752,202,31.2861647314,121.205604401,0.933705393413,2.98833897845
1509525119,31.28614201,121.20558752,202,31.2861647314,121.205604401,0.933705393413,2.98833897845
1509525120,31.28606232,121.20565886,202,31.2861022364,121.205688517,0.974231882405,5.24984643251
1509525121,31.28606232,121.20565886,202,31.2861022364,121.205688517,0.974231882405,5.24984643251
1509525122,31.28600749,121.20571433,254,31.2860559923,121.205750683,0.0430687983963,6.39535856617
1509525123,31.28600749,121.20571433,254,31.2860559923,121.205750683,0.0430687983963,6.39535856617
1509525124,31.28594804,121.20577267,254,31.2860066104,121.205816569,0.369884725637,7.72290901251
1509525125,31.28594804,121.20577267,254,31.2860066104,121.205816569,0.369884725637,7.72290901251
1509525126,31.2858911,121.20583485,254,31.2859562885,121.205883709,0.702921852616,8.59555069487
1509525127,31.2858911,121.20583485,254,31.2859562885,121.205883709,0.702921852616,8.59555069487
1509525128,31.28584817,121.20589815,228,31.2859110724,121.205944049,0.000428378547458,8.23047084952
1509525130,31.28584817,121.20589815,228,31.2859110724,121.205944049,0.000428378547458,8.23047084952
1509525131,31.28579375,121.20602145,228,31.2858334538,121.206050421,0.101909564948,5.19505765914
1509525132,31.28579375,121.20602145,228,31.2858334538,121.206050421,0.101909564948,5.19505765914
1509525133,31.28571683,121.20610183,228,31.2857684545,121.2061395,0.186891971985,6.7548230694
1509525134,31.28571683,121.20610183,228,31.2857684545,121.2061395,0.186891971985,6.7548230694
1509525135,31.28568735,121.20616219,228,31.2857294708,121.206192925,0.237860659957,5.51130742653
1509525136,31.28568735,121.20616219,228,31.2857294708,121.206192925,0.237860659957,5.51130742653
1509525137,31.28567621,121.20618836,228,31.2857131392,121.206215307,0.259213235642,4.8320048381
1509525138,31.28567621,121.20618836,228,31.2857131392,121.206215307,0.259213235642,4.8320048381
1509525139,31.28561555,121.20626988,228,31.2856532465,121.206297387,0.337519002053,4.93240977568
1509525140,31.28561555,121.20626988,228,31.2856532465,121.206297387,0.337519002053,4.93240977568
1509525141,31.28555609,121.20634941,228,31.2855947183,121.206377597,0.414040781379,5.05433794279
1509525142,31.28555609,121.20634941,228,31.2855947183,121.206377597,0.414040781379,5.05433794279
1509525143,31.28549869,121.20643341,228,31.2855347775,121.206459743,0.492409562382,4.72188076781
1509525144,31.28549869,121.20643341,228,31.2855347775,121.206459743,0.492409562382,4.72188076781
1509525145,31.28543158,121.20652305,228,31.2854681299,121.20655028,0.579050921498,4.81091597888
1509525146,31.28543158,121.20652305,228,31.2854681299,121.20655028,0.579050921498,4.81091597888
1509525148,31.28534533,121.20665658,228,31.2853733712,121.206677471,0.701284862576,3.69095042539
1509525149,31.28534533,121.20665658,228,31.2853733712,121.206677471,0.701284862576,3.69095042539
1509525150,31.28528011,121.20673836,228,31.2853109119,121.206761308,0.781854246237,4.05432696649
1509525151,31.28528011,121.20673836,228,31.2853109119,121.206761308,0.781854246237,4.05432696649
1509525152,31.28519533,121.20683002,228,31.2852367375,121.206860869,0.877535405039,5.45030879764
1509525153,31.28519533,121.20683002,228,31.2852367375,121.206860869,0.877535405039,5.45030879764
1509525154,31.28514195,121.2069076,228,31.2851805164,121.206936332,0.950057756098,5.0763496338
1509525155,31.28514195,121.2069076,228,31.2851805164,121.206936332,0.950057756098,5.0763496338
1509525156,31.28509414,121.20697865,230,31.2851295825,121.207004836,0.0208028226856,4.6539586767
1509525157,31.28509414,121.20697865,230,31.2851295825,121.207004836,0.0208028226856,4.6539586767
1509525158,31.28503386,121.20700981,230,31.285093404,121.207053803,0.0824042870028,7.81872501254
1509525159,31.28503386,121.20700981,230,31.285093404,121.207053803,0.0824042870028,7.81872501254
1509525160,31.28498277,121.20710418,230,31.2850302601,121.207139267,0.189919884307,6.23592560665
1509525161,31.28492926,121.20718855,230,31.284971041,121.207219419,0.290752620356,5.48626823994
1509525163,31.28492926,121.20718855,230,31.284971041,121.207219419,0.290752620356,5.48626823994
1509525164,31.28490615,121.20725387,230,31.2849316614,121.207272719,0.357804445254,3.34991296248
1509525165,31.28490615,121.20725387,230,31.2849316614,121.207272719,0.357804445254,3.34991296248
1509525166,31.28484917,121.20730804,230,31.2848856508,121.207334993,0.436147076243,4.79030398655
1509525167,31.28484917,121.20730804,230,31.2848856508,121.207334993,0.436147076243,4.79030398655
1509525168,31.28480203,121.2073966,230,31.2848266786,121.207414811,0.536559587743,3.23660703037
1509525169,31.28480203,121.2073966,230,31.2848266786,121.207414811,0.536559587743,3.23660703037
1509525170,31.28475311,121.20750523,230,31.2847574855,121.207508463,0.654375107048,0.57454790977
1509525171,31.28475311,121.20750523,230,31.2847574855,121.207508463,0.654375107048,0.57454790977
1509525172,31.28471059,121.2075837,230,31.284704967,121.207579546,0.743798668354,0.738352063764
1509525173,31.28471059,121.2075837,230,31.284704967,121.207579546,0.743798668354,0.738352063764
1509525174,31.28466607,121.20765258,230,31.2846563258,121.207645381,0.826620494559,1.27951576483
1509525175,31.28466607,121.20765258,230,31.2846563258,121.207645381,0.826620494559,1.27951576483
1509525176,31.28461422,121.20771655,230,31.2846074428,121.207711543,0.909853822837,0.889909597322
1509525177,31.28461422,121.20771655,230,31.2846074428,121.207711543,0.909853822837,0.889909597322
1509525178,31.28455371,121.20777895,332,31.2845519436,121.207781069,0.0169101731913,0.281160015798
1509525179,31.28455371,121.20777895,332,31.2845519436,121.207781069,0.0169101731913,0.281160015798
1509525181,31.28453986,121.20776334,332,31.2845360955,121.207767855,0.121743187356,0.599201797159
